Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Reunion,REU,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.2949028,0.2916282,0.2972645,0.056571,0.0449794
Romania,ROU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.249980099999999,-0.0777119,0.199031,0.1319311,0.4181246
Romania,ROU,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.4593734,0.4615581,0.4352333,0.4118457,0.3710995
Romania,ROU,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.6180826,0.6671952,0.5499041,0.4983587,0.1588848
Russian Federation,RUS,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0432286,-0.1170517,-0.208680199999999,-0.208478,-0.3215539
Russian Federation,RUS,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.8254091,-0.902773199999999,-1.0548583,-1.0734047,-1.15651859999999
Russian Federation,RUS,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.5068977,-0.5061895,-0.740939599999999,-0.8184163,-0.903284699999999
Rwanda,RWA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.2606136,0.2102834,0.3684478,0.4086662,0.3489076
Rwanda,RWA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.0314872999999999,0.0190329,0.0067627,0.0714762,0.1002757
Rwanda,RWA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.1600853,0.115233,0.0294569,0.0380223,-0.0436888999999999
Samoa,WSM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.5102513,0.512308,0.2181469,0.419559,0.4344899
Samoa,WSM,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.164435,1.0545903,1.0470005,1.0530364,1.0529651
Samoa,WSM,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.1753028,1.1396511,1.2343417,1.2435234,1.2384523
San Marino,SMR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.4534103,1.4563194,1.1591046,0.8988601,0.8976214
San Marino,SMR,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.4570337,1.4510365,1.2429348,1.4100336,1.1578037
San Marino,SMR,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.2062355,1.2044193,1.3786309,1.3791391,1.3727102
Sao Tome and Principe,STP,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.488719099999999,-0.5922232,-0.6505091,-0.6767276,-0.718673799999999
Sao Tome and Principe,STP,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.356877899999999,-0.3937827,-0.294381499999999,-0.3531339,-0.3531666
Sao Tome and Principe,STP,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.4748721,0.6052679,0.4930734,0.6193032,0.4890127
Saudi Arabia,SAU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1079226,0.3884752,0.5143289,0.725856,0.7833016
Saudi Arabia,SAU,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.1793363,-0.1658751,0.0393234,0.1165635,0.2103549
Saudi Arabia,SAU,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.5528267,-0.4672131,-0.3617761,-0.2452065,-0.048171
Senegal,SEN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0852361,0.1309278,0.1203621,0.1516215,0.2344127
Senegal,SEN,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.0993883,-0.1485159,-0.1356248,-0.170334799999999,-0.2046739
Senegal,SEN,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.0271012,-0.1040585,-0.2028622,-0.1534325,-0.228555999999999
Serbia,SRB,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0476746,0.0628473,0.1788279,0.1035439,0.1019486
Serbia,SRB,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.1348535,-0.1926347,-0.1559554,-0.1840377,-0.2000778
Serbia,SRB,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.0681568,-0.0436914,-0.0525867,0.0879568999999999,-0.168638999999999
Seychelles,SYC,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.4965414,0.5612215,0.4110747,0.5293894,0.6267672
Seychelles,SYC,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.532971,0.5521392,0.5983146,0.5546447,0.5968987
Seychelles,SYC,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.727409,0.7262104,0.8411889,0.9207856,0.9164443
Sierra Leone,SLE,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.9569812,-1.01218269999999,-0.958347899999999,-0.954490499999999,-0.9671017
Sierra Leone,SLE,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.6747383,-0.759120999999999,-0.7806301,-0.8268953,-0.8385756
Sierra Leone,SLE,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.366900299999999,-0.2367225,-0.265426899999999,-0.5558929,-0.4501536
Singapore,SGP,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,2.2154522,2.2180671,2.2013027,2.2622865,2.2796267
Singapore,SGP,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.4703849,1.4327468,1.4279068,1.4244438,1.4311756
Singapore,SGP,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.2855556,1.2816641,1.164789,1.2040374,1.2318778
Slovak Republic,SVK,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.6975922,0.7366757,0.7960113,0.5846525,0.6575804
Slovak Republic,SVK,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.5265879,0.7070856,0.5921835,0.5534478,0.5609435
Slovak Republic,SVK,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.6167177,0.5857562,0.5294743,0.5856273,0.6343713
Slovenia,SVN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.3704336,1.3440925,1.2580894,1.1624609,1.0893351
Slovenia,SVN,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.9364183,0.9260486,0.9211902,0.9707915,0.9786636
Slovenia,SVN,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.7478672,0.7356372,0.7749516,0.8589449,0.7209146
Solomon Islands,SLB,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.976086999999999,-1.1196101,-0.9101515,-0.9093907,-0.868619199999999
Solomon Islands,SLB,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.2111308,0.015353,0.1473971,0.1522162,0.1533565
Solomon Islands,SLB,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.5368126,0.4456005,0.7315157,0.7318958,0.7499116
"Somalia, Fed. Rep.",SOM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.9389024,-1.96354459999999,-1.94568789999999,-1.8653529,-1.95005229999999
"Somalia, Fed. Rep.",SOM,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-2.18341659999999,-2.16817529999999,-2.2051746,-2.1303739,-2.2054496
"Somalia, Fed. Rep.",SOM,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-2.3507544,-2.60696149999999,-2.092858,-2.1717975,-2.2630781
South Africa,ZAF,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0953251,0.0420935,-0.0015597,-0.18467,-0.2259135
South Africa,ZAF,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.0613794,0.1210745,0.0341024,0.039525,0.017703
South Africa,ZAF,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.2489513,-0.7738081,-0.6842882,-0.6397104,-0.6171348
South Sudan,SSD,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-2.16308659999999,-2.2425859,-2.2168775,-2.2060236,-2.1728459
South Sudan,SSD,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.90756779999999,-1.97781689999999,-1.9298809,-2.00017059999999,-1.9725304
South Sudan,SSD,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-2.1055063,-2.21948739999999,-1.6425543,-1.52967079999999,-1.4896464
Spain,ESP,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.0477979,1.1202722,1.1419015,1.0779914,1.110811
Spain,ESP,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.9801536,0.9207665,0.9606357,0.9304606,0.9317736
Spain,ESP,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.2956928,0.38323,0.1569762,0.1484475,-0.002992
Sri Lanka,LKA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.1134357,-0.2353399,-0.503783099999999,-0.2845545,-0.2745215
Sri Lanka,LKA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.1909487,-0.2315397,-0.3299184,-0.31553,-0.2577461
Sri Lanka,LKA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.1154138,-0.510938,-0.7621199,-0.670013,-0.350302399999999
St. Kitts and Nevis,KNA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.7650002,0.4237045,0.691453,0.6926238,0.6913852
St. Kitts and Nevis,KNA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.6337014,0.5899268,0.571593,0.5632841,0.5904494
St. Kitts and Nevis,KNA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.9164728,0.9147636,0.9177056,0.918184,0.9121334
St. Lucia,LCA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1183828,-0.1319064,0.1826232,0.3883874,0.2682296
St. Lucia,LCA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.5946847,0.6252576,0.5318302,0.5120691,0.5032686
St. Lucia,LCA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.8698532,0.868144,1.0438207,1.044299,1.0382485
St. Vincent and the Grenadines,VCT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.2973715,0.2995049,0.5327234,0.3287938,0.2682296
St. Vincent and the Grenadines,VCT,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.6515481,0.6474473,0.6160382,0.5500992,0.5017878
St. Vincent and the Grenadines,VCT,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.0425879,1.0408786,1.0438207,1.044299,1.0382485
Sudan,SDN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.4293287,-1.4426029,-1.5360265,-1.7726125,-1.79393619999999
Sudan,SDN,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.344873,-1.3405003,-1.4230148,-1.65553779999999,-1.7733122
Sudan,SDN,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-1.3881394,-1.7826483,-1.92571989999999,-2.0604154,-2.0243381
Suriname,SUR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.1418392,-0.298960499999999,-0.3711426,-0.3705232,-0.454291699999999
Suriname,SUR,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.185081599999999,-0.1971687,-0.2196339,-0.1875599,-0.2085757
Suriname,SUR,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.4628889,0.3607899,0.2466594,0.3004618,0.4782277
Sweden,SWE,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.980777,1.9668155,1.9149251,1.6930218,1.7746948
Sweden,SWE,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.8204763,1.7883138,1.7381383,1.6947293,1.7267013
Sweden,SWE,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.955794,0.9471541,0.9419053,0.778803,0.6035115
Switzerland,CHE,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.9595956,2.0800555,2.0265432,2.0409373,1.8402935
Switzerland,CHE,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.8077068,1.7893994,1.7793511,1.7920906,1.7636516
Switzerland,CHE,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.1126481,1.0255347,1.0254452,0.9907717,0.9806678
Syrian Arab Republic,SYR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.4732889,-1.5265647,-1.61489209999999,-1.6144064,-1.6726478
Syrian Arab Republic,SYR,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.8514471,-1.8887237,-1.8753611,-1.8617654,-1.813556
Syrian Arab Republic,SYR,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-2.35367569999999,-2.37452369999999,-2.43824749999999,-2.4379022,-2.3680716
"Taiwan, China",TWN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.5585386,1.456217,1.4778316,1.5218649,1.4952103
"Taiwan, China",TWN,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.2880608,1.2993008,1.2588774,1.27678,1.2880802
"Taiwan, China",TWN,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.0701128,1.056929,1.0311975,1.043399,0.9166715
Tajikistan,TJK,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.763975499999999,-0.8282832,-0.7979088,-0.7683569,-0.6009336
Tajikistan,TJK,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.2395237,-1.2591682,-1.19932209999999,-1.2086884,-1.18373399999999
Tajikistan,TJK,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.3288928,-0.3984715,-0.4282098,-0.2876253,-0.2756522
Tanzania,TZA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.4883765,-0.486840899999999,-0.427250199999999,-0.405130699999999,-0.2924507
Tanzania,TZA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.565190299999999,-0.5650588,-0.5495819,-0.4944742,-0.5194228
Tanzania,TZA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.6629379,-0.5751002,-0.4815853,-0.2367117,-0.3895961
Thailand,THA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.1171649,0.2086191,0.2274924,0.3053878,0.2536395
Thailand,THA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.2036855,-0.2575207,-0.2682159,-0.1956309,-0.2155096
Thailand,THA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.7333386,-0.6963747,-0.5671596,-0.4398775,-0.6833311
Timor-Leste,TLS,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.7196526,-0.731625699999999,-0.7602183,-0.8550468,-0.898562299999999
Timor-Leste,TLS,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.748894899999999,-0.640091699999999,-0.663390399999999,-0.6431026,-0.6256762
Timor-Leste,TLS,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.2673205,0.2660158,0.4239118,0.4358404,0.5260108
Togo,TGO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.882900199999999,-0.877012599999999,-0.9684392,-0.917685499999999,-0.8014589
Togo,TGO,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.6160719,-0.6328001,-0.675356699999999,-0.6302782,-0.632861
Togo,TGO,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.8075061,-0.6682329,-0.760395399999999,-0.9186036,-0.8094466
Tonga,TON,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0702951,0.0719966,-0.2444921,-0.143801999999999,-0.0372776
Tonga,TON,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.7544798,0.7498563,0.7917887,0.7999012,0.6942664
Tonga,TON,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.1156731,1.111896,1.3674794,1.2304624,1.254781
Trinidad and Tobago,TTO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.3455076,0.332159,0.1507374,0.1511968,0.1112932
Trinidad and Tobago,TTO,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.1617074,-0.1513775,-0.2477989,-0.315203499999999,-0.371533
Trinidad and Tobago,TTO,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.059501,0.1561926,0.3498483,0.3397269,0.3600136
Tunisia,TUN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.0327607,-0.0145066999999999,-0.1524479,-0.1684668,-0.2393469
Tunisia,TUN,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.0116452999999999,-0.0151282999999999,-0.236793299999999,-0.3148235,-0.3644942
Tunisia,TUN,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.4326193,-0.6668946,-0.7395623,-0.776038,-0.9248175
Turkiye,TUR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.070917,0.0250833,-0.0247938999999999,-0.114084999999999,-0.0707153
Turkiye,TUR,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.709944799999999,-0.775344399999999,-0.7798318,-0.799233499999999,-0.8434149
Turkiye,TUR,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-1.0396051,-0.9721057,-0.935033599999999,-0.884477,-0.970710499999999
Turkmenistan,TKM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.986675099999999,-0.985300899999999,-0.485807899999999,-0.485174499999999,-1.0591384
Turkmenistan,TKM,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.53039329999999,-1.5825855,-1.4336464,-1.4327839,-1.4131747
Turkmenistan,TKM,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.1270103,-0.224582999999999,0.2106842,0.2072195,0.2455892
Tuvalu,TUV,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.571291099999999,-0.4276442,-0.4080989,-0.5905787,-0.6909856
Tuvalu,TUV,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.9463084,0.9727856,1.0040365,1.1957133,1.2213564
Tuvalu,TUV,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.234863,1.2851524,1.4735212,1.4739295,1.4687654
Uganda,UGA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.5765401,-0.5687509,-0.5149724,-0.4315787,-0.3501362
Uganda,UGA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.690221499999999,-0.7277087,-0.729024799999999,-0.752792999999999,-0.738524299999999
Uganda,UGA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.842814499999999,-0.9440307,-1.0920608,-1.0298391,-1.0222248
Ukraine,UKR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.3827228,-0.404859099999999,-0.6371971,-0.5803376,-0.5988431
Ukraine,UKR,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.5670134,-0.5685603,-0.742306199999999,-0.7454054,-0.720198999999999
Ukraine,UKR,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.9599236,-0.990563099999999,-1.05075649999999,-0.545978,-0.432315
United Arab Emirates,ARE,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.0036502,1.0744083,1.133184,1.3100836,1.2599659
United Arab Emirates,ARE,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.3974987,0.338504,0.409903,0.4492886,0.4968448
United Arab Emirates,ARE,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.826942,0.839581,0.883216,0.7829523,0.7886704
United Kingdom,GBR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.3728014,1.3289695,1.2932604,1.1378943,1.1849099
United Kingdom,GBR,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.3554927,1.3061844,1.2994581,1.2703547,1.269914
United Kingdom,GBR,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.5102213,0.4363658,0.3676912,0.3683427,0.2577085
United States,USA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.4026997,1.4427774,1.4713232,1.3585237,1.3599787
United States,USA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.0043814,1.0279752,1.0518325,0.9606912,0.9617896
United States,USA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.146807,-0.126399999999999,-0.1626087,-0.193136399999999,-0.0951125
Uruguay,URY,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.7691696,0.8270962,0.8993588,0.8539851,0.6904799
Uruguay,URY,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.8853539,0.9518641,0.9765591,0.9573597,0.9505638
Uruguay,URY,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.1512208,1.1500797,1.3035622,1.181072,1.2779376
Uzbekistan,UZB,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.656687999999999,-0.3035457,-0.3830537,-0.298574399999999,-0.1435922
Uzbekistan,UZB,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.912569899999999,-0.700166499999999,-0.6719908,-0.6742999,-0.6562072
Uzbekistan,UZB,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.3614058,-0.221247,-0.2325524,-0.2504784,-0.0267335
Vanuatu,VUT,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.757826,-0.8022922,-0.802548399999999,-0.8432371,-0.8168523
Vanuatu,VUT,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.5488283,0.6224841,0.4948511,0.4196732,0.4215614
Vanuatu,VUT,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.9435444,0.9586235,0.9784231,0.9649424,0.960216
"Venezuela, RB",VEN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.562144,-1.5198422,-1.5015522,-1.43242089999999,-1.46624969999999
"Venezuela, RB",VEN,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-2.3520631,-2.3086878,-2.2378914,-2.2007889,-2.20427409999999
"Venezuela, RB",VEN,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-1.4257071,-1.2895082,-1.1268117,-1.1035948,-1.74042419999999
Viet Nam,VNM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.0679668,0.0482402,-0.1033176,-0.1794045,-0.0922968
Viet Nam,VNM,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.3016754,-0.310641599999999,-0.3368491,-0.340198899999999,-0.3139343
Viet Nam,VNM,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.1302346,0.1345844,0.1227944,0.0907515,0.0056736
Virgin Islands (U.S.),VIR,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.4207953,0.4237045,0.3748592,0.37603,0.3747914
Virgin Islands (U.S.),VIR,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,0.8753325,0.8667504,0.580531,0.5794817,0.5793123
Virgin Islands (U.S.),VIR,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.9766825,0.5654024,0.9782486,0.9788563,0.9711697
West Bank and Gaza,PSE,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.4497852,-0.6289954,-0.7155811,-1.04199169999999,-1.0985907
West Bank and Gaza,PSE,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.884182199999999,-0.8929068,-0.8475185,-0.885715399999999,-0.989397099999999
West Bank and Gaza,PSE,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-1.7401966,-1.6333144,-1.5318512,-1.619148,-1.8763518
"Yemen, Rep.",YEM,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-2.0039308,-1.9786346,-1.79929299999999,-1.8878464,-1.87279819999999
"Yemen, Rep.",YEM,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.82232929999999,-1.8471399,-1.91002569999999,-1.9069106,-1.90158959999999
