Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.6544750074231,81.8833487066739,..,84.474862198776,84.8286031306453,..
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,38.773998260498,35.1185317783157,36.462230682373,37.9005584716797,37.5781274463676,38.0398346509947
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.244,69.941,71.969,72.099,72.302,..
El Salvador,SLV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,65.1837191291627,64.9813787512946,65.2267824913058,65.5709865566541,62.1425847697468,..
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,30.9986370324013,30.3043325211094,31.4538910186841,32.3802636612661,32.8347079463918,..
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.141,62.447,63.355,63.707,63.906,..
Equatorial Guinea,GNQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.98,66.94,67.789,68.624,68.893,..
Eritrea,ERI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,44.0441284179688,..,..,..
Eritrea,ERI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.5951219512195,76.9439024390244,77.8439024390244,78.7926829268293,79.2951219512195,..
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.527702331543,113.01091003418,112.551849365234,108.442070007324,108.538726806641,..
Estonia,EST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,72.0443572998047,73.1502075195312,71.4251937866211,67.6179275512695,65.6692276000977,..
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.862,58.228,63.028,64.123,64.264,..
Eswatini,SWZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.969,65.33,66.897,67.315,67.603,..
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
Ethiopia,ETH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5341926829268,82.6763219512195,82.8162292682927,82.9521195121951,83.0832463414634,..
